Dept,MarkDown5,MarkDown1,Fuel_Price,MarkDown4,MarkDown3,Store,CPI,Temperature,IsHoliday,Size,Type,Unemployment,MarkDown2,Date
79,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
80,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
81,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
82,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
83,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
85,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
87,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
90,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
91,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
92,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
93,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
94,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
95,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
96,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
97,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
98,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
99,6291.99,9360.8,3.582,8290.49,179.51,13,130.8381613,77.37,False,219622,A,5.765,71.92,2012-08-24
1,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
2,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
3,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
4,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
5,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
6,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
7,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
8,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
9,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
10,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
11,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
12,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
13,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
14,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
16,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
17,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
19,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
20,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
21,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
22,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
23,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
24,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
25,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
26,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
27,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
28,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
29,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
30,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
31,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
32,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
33,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
34,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
35,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
36,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
37,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
38,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
40,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
41,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
42,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
44,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
45,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
46,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
48,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
49,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
50,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
52,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
54,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
55,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
56,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
58,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
59,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
60,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
67,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
71,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
72,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
74,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
79,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
80,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
81,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
82,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
83,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
85,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
87,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
90,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
91,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
92,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
93,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
94,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
95,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
96,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
97,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
98,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
99,3872.19,21327.53,3.624,9444.6,88.44,13,130.8853548,79.18,False,219622,A,5.765,50.44,2012-08-31
1,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
2,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
3,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
4,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
5,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
6,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
7,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
8,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
9,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
10,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
11,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
12,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
13,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
14,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
16,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
17,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
18,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
19,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
20,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
21,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
22,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
23,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
24,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
25,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
26,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
27,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
28,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
29,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
30,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
31,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
32,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
33,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
34,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
35,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
36,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
37,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
38,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
40,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
41,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
42,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
44,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
46,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
48,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
49,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
50,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
52,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
54,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
55,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
56,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
58,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
59,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
60,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
67,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
71,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
72,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
74,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
79,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
80,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
81,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
82,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
83,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
85,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
87,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
90,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
91,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
92,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
93,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
94,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
95,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
96,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
97,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
98,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
99,5180.78,17452.15,3.689,4472.17,69.23,13,130.9325484,70.65,True,219622,A,5.765,18.74,2012-09-07
1,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
2,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
3,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
4,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
5,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
6,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
7,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
8,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
9,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
10,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
11,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
12,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
13,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
14,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
16,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
17,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
18,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
19,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
20,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
21,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
22,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
23,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
24,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
25,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
26,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
27,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
28,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
29,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
30,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
31,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
32,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
33,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
34,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
35,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
36,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
37,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
38,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
40,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
41,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
42,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
44,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
45,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
46,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
49,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
50,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
52,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
54,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
55,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
56,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
58,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
59,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
60,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
67,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
71,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
72,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
74,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
79,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
80,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
81,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
82,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
83,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
85,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
87,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
90,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
91,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
92,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
93,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
94,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
95,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
96,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
97,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
98,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
99,10484.98,13208.43,3.749,1300.16,28.06,13,130.9776667,68.55,False,219622,A,5.765,,2012-09-14
1,12372.29,10671.71,3.821,2465.37,46.0,13,131.0103333,67.96,False,219622,A,5.765,141.83,2012-09-21
2,12372.29,10671.71,3.821,2465.37,46.0,13,131.0103333,67.96,False,219622,A,5.765,141.83,2012-09-21
3,12372.29,10671.71,3.821,2465.37,46.0,13,131.0103333,67.96,False,219622,A,5.765,141.83,2012-09-21
