Dept,MarkDown1,MarkDown3,Fuel_Price,MarkDown2,CPI,Temperature,Unemployment,Date,MarkDown4,MarkDown5,IsHoliday,Type,Size,Store
12,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
13,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
14,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
16,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
17,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
19,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
20,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
21,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
22,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
23,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
24,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
25,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
26,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
27,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
28,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
29,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
30,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
31,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
32,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
33,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
34,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
35,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
36,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
38,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
40,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
41,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
42,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
44,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
46,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
49,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
50,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
51,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
52,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
54,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
55,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
56,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
58,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
59,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
60,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
67,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
71,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
72,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
74,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
79,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
80,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
81,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
82,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
83,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
85,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
87,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
90,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
91,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
92,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
93,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
94,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
95,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
97,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
98,,,3.811,,186.2177885,82.33,8.625,2011-07-22,,,False,A,200898,14
1,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
2,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
3,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
4,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
5,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
6,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
7,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
8,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
9,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
10,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
11,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
12,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
13,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
14,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
16,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
17,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
18,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
19,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
20,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
21,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
22,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
23,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
24,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
25,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
26,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
27,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
28,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
29,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
30,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
31,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
32,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
33,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
34,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
35,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
36,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
38,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
40,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
41,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
42,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
44,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
46,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
49,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
50,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
51,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
52,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
54,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
55,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
56,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
58,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
59,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
60,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
67,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
71,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
72,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
74,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
79,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
80,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
81,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
82,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
83,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
85,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
87,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
90,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
91,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
92,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
93,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
94,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
95,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
97,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
98,,,3.829,,186.2955962,81.31,8.625,2011-07-29,,,False,A,200898,14
1,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
2,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
3,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
4,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
5,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
6,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
7,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
8,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
9,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
10,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
11,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
12,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
13,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
14,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
16,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
17,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
19,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
20,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
21,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
22,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
23,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
24,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
25,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
26,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
27,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
28,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
29,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
30,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
31,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
32,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
33,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
34,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
35,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
36,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
38,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
40,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
41,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
42,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
44,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
46,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
49,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
50,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
51,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
52,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
54,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
55,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
56,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
58,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
59,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
60,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
67,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
71,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
72,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
74,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
79,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
80,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
81,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
82,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
83,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
85,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
87,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
90,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
91,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
92,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
93,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
94,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
95,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
97,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
98,,,3.842,,186.3734038,78.22,8.625,2011-08-05,,,False,A,200898,14
1,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
2,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
3,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
4,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
5,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
6,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
7,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
8,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
9,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
10,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
11,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
12,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
13,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
14,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
16,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
17,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
19,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
20,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
21,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
22,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
23,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
24,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
25,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
26,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
27,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
28,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
29,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
30,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
31,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
32,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
33,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
34,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
35,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
36,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
38,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
40,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
41,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
42,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
44,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
46,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
49,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
50,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
51,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
52,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
54,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
55,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
56,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
58,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
59,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
60,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
67,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
71,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
72,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
74,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
79,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
80,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
81,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
82,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
83,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
85,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
87,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
90,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
91,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
92,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
93,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
94,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
95,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
97,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
98,,,3.812,,186.4512115,77.0,8.625,2011-08-12,,,False,A,200898,14
1,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
2,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
3,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
4,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
5,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
6,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
7,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
8,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
9,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
10,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
11,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
12,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
13,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
14,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
16,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
17,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
18,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
19,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
20,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
21,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
22,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
23,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
24,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
25,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
26,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
27,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
28,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
29,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
30,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
31,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
32,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
33,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
34,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
35,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
36,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
38,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
40,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
41,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
42,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
44,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
46,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
49,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
50,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
51,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
52,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
54,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
55,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
56,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
58,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
59,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
60,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
67,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
71,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
72,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
74,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
79,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
80,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
81,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
82,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
83,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
85,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
87,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
90,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
91,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
92,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
93,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
94,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
95,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
97,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
98,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
99,,,3.747,,186.5093071,72.98,8.625,2011-08-19,,,False,A,200898,14
1,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
2,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
