Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Size
14,35,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,36,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,38,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,40,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,41,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,42,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,44,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,46,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,49,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,50,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,51,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,52,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,54,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,55,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,56,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,58,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,59,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,60,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,67,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,71,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,72,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,74,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,79,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,80,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,81,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,82,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,83,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,85,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,87,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,90,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,91,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,92,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,93,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,94,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,95,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,97,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,98,2010-12-24,30.59,3.141,,,,,,182.54459,8.724,False,200898
14,1,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,2,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,3,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,4,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,5,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,6,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,7,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,8,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,9,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,10,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,11,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,12,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,13,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,14,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,16,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,17,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,18,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,19,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,20,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,21,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,22,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,23,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,24,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,25,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,26,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,27,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,28,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,29,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,30,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,31,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,32,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,33,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,34,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,35,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,36,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,38,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,40,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,41,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,42,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,44,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,46,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,49,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,50,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,52,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,54,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,55,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,56,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,58,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,59,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,60,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,67,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,71,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,72,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,74,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,79,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,80,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,81,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,82,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,83,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,85,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,87,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,90,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,91,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,92,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,93,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,94,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,95,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,97,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,98,2010-12-31,29.67,3.179,,,,,,182.5714479,8.724,True,200898
14,1,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,2,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,3,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,4,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,5,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,6,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,7,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,8,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,9,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,10,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,11,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,12,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,13,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,14,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,16,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,17,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,18,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,19,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,20,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,21,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,22,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,23,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,24,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,25,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,26,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,27,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,28,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,29,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,30,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,31,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,32,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,33,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,34,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,35,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,36,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,38,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,40,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,41,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,42,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,44,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,46,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,49,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,50,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,52,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,54,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,55,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,56,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,58,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,59,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,60,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,67,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,71,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,72,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,74,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,79,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,80,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,81,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,82,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,83,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,85,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,87,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,90,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,91,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,92,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,93,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,94,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,95,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,97,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,98,2011-01-07,34.32,3.193,,,,,,182.5983058,8.549,False,200898
14,1,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,2,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,3,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,4,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,5,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,6,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,7,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,8,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,9,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,10,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,11,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,12,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,13,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,14,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,16,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,17,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,18,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,19,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,20,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,21,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,22,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,23,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,24,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,25,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,26,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,27,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,28,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,29,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,30,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,31,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,32,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,33,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,34,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,35,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,36,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,38,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,40,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,41,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,42,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,44,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,46,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,49,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,50,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,52,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,54,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,55,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,56,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,58,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,59,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,60,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,67,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,71,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,72,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,74,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,79,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,80,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,81,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,82,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,83,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,85,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,87,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,90,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,91,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,92,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,93,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,94,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,95,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,97,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,98,2011-01-14,24.78,3.205,,,,,,182.6585782,8.549,False,200898
14,1,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,2,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,3,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,4,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,5,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,6,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,7,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,8,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,9,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,10,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,11,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,12,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,13,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,14,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,16,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,17,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,18,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,19,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,20,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,21,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,22,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,23,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,24,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,25,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,26,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,27,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,28,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,29,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,30,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,31,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,32,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,33,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,34,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,35,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,36,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,38,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,40,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,41,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,42,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,44,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,46,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,49,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,50,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,52,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,54,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,55,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,56,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,58,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,59,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,60,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,67,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,71,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,72,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,74,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,79,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,80,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,81,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,82,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,83,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,85,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,87,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,90,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,91,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,92,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,93,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,94,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,95,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,97,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,98,2011-01-21,30.55,3.229,,,,,,182.9193368,8.549,False,200898
14,1,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,2,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,3,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,4,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,5,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,6,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,7,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,8,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,9,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,10,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,11,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,12,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,13,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,14,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,16,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,17,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,18,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,19,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,20,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,21,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,22,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,23,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,24,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,25,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,26,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,27,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,28,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,29,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,30,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,31,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,32,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,33,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,34,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,35,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,36,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,38,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,40,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,41,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,42,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,44,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,46,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,49,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,50,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,52,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
