Store,Dept,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
25,21,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,22,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,23,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,24,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,25,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,26,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,27,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,28,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,29,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,30,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,31,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,32,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,33,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,34,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,35,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,36,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,37,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,38,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,40,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,41,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,42,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,44,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,46,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,49,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,50,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,52,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,54,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,55,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,56,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,58,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,59,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,60,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,67,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,71,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,72,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,74,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,79,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,80,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,81,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,82,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,83,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,85,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,87,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,90,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,91,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,92,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,93,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,95,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,97,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,98,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,1,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,2,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,3,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,4,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,5,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,6,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,7,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,8,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,9,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,10,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,11,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,12,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,13,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,14,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,16,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,17,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,18,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,20,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,21,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,22,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,23,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,24,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,25,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,26,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,27,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,28,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,29,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,30,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,31,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,32,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,33,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,34,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,35,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,36,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,37,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,38,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,40,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,41,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,42,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,44,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,46,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,49,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,50,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,52,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,54,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,55,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,56,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,59,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,60,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,67,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,71,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,72,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,74,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,79,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,80,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,81,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,82,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,83,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,85,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,87,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,90,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,91,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,92,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,93,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,94,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,95,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,97,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,98,40.94,3.631,,,,,,207.4283845,7.343,False,B,128107
25,1,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,2,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,3,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,4,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,5,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,6,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,7,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,8,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,9,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,10,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,11,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,12,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,13,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,14,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,16,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,17,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,18,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,20,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,21,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,22,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,23,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,24,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,25,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,26,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,27,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,28,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,29,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,30,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,31,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,32,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,33,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,34,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,35,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,36,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,37,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,38,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,40,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,41,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,42,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,44,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,46,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,49,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,50,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,52,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,54,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,55,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,56,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,58,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,59,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,60,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,67,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,71,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,72,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,74,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,79,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,80,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,81,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,82,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,83,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,85,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,87,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,90,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,91,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,92,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,93,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,94,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,95,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,97,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,98,38.51,3.625,,,,,,207.6553444,7.343,False,B,128107
25,1,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,2,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,3,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,4,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,5,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,6,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,7,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,8,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,9,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,10,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,11,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,12,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,13,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,14,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,16,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,17,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,18,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,20,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,21,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,22,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,23,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,24,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,25,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,26,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,27,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,28,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,29,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,30,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,31,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,32,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,33,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,34,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,35,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,36,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,37,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,38,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,40,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,41,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,42,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,44,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,46,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,49,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,50,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,52,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,54,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,55,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,56,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,58,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,59,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,60,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,67,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,71,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,72,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,74,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,79,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,80,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,81,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,82,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,83,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,85,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,87,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,90,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,91,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,92,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,93,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,94,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,95,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,97,28.5,3.638,,,,,,207.8823043,7.287,False,B,128107
25,1,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,2,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,3,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,4,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,5,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,6,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,7,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,8,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,9,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,10,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,11,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,12,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,13,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,14,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,16,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,17,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,18,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,20,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,21,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,22,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,23,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,24,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,25,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,26,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,27,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,28,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,29,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,30,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,31,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,32,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,33,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,34,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,35,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,36,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,37,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,38,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,40,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,41,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,42,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,44,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,46,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,49,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,50,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,52,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,54,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,55,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,56,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,58,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,59,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,60,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,67,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,71,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,72,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,74,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,79,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,80,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,81,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,82,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,83,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,85,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,87,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,90,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,91,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,92,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,93,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,94,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,95,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,97,42.11,3.72,,,,,,208.1092642,7.287,False,B,128107
25,1,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,2,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,3,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,4,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,5,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,6,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,7,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,8,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,9,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,10,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,11,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,12,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,13,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,14,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,16,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,17,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,18,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,20,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,21,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,22,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,23,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,24,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,25,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,26,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,27,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,28,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,29,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,30,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,31,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,32,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,33,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,34,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,35,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,36,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,37,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,38,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,40,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,41,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,42,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,44,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,46,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,49,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,50,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,51,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,52,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,54,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,55,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,56,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,59,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,60,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,67,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,71,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,72,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,74,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,79,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,80,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,81,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,82,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,83,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,85,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,87,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,90,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,91,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,92,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,93,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,94,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,95,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,97,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,98,51.43,3.821,,,,,,208.3172811,7.287,False,B,128107
25,1,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,2,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,3,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,4,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,5,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,6,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,7,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,8,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,9,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,10,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,11,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,12,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,13,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,14,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,16,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,17,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
25,18,45.87,3.892,,,,,,208.4779405,7.287,False,B,128107
