MarkDown5,Dept,CPI,Size,MarkDown1,MarkDown3,IsHoliday,Temperature,Unemployment,Type,Store,MarkDown4,MarkDown2,Date,Fuel_Price
,9,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,10,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,11,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,12,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,13,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,14,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,16,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,17,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,18,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,19,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,20,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,21,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,22,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,23,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,24,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,25,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,26,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,27,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,28,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,29,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,30,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,31,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,32,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,33,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,34,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,35,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,36,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,38,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,40,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,41,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,42,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,44,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,45,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,46,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,52,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,54,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,55,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,56,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,59,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,67,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,71,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,72,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,74,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,79,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,80,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,81,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,82,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,85,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,87,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,90,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,91,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,92,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,94,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,95,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,96,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,97,190.7763218,57197,,,False,54.29,6.986,B,16,,,2010-10-08,2.745
,1,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,2,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,3,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,4,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,5,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,6,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,7,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,8,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,9,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,10,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,11,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,12,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,13,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,14,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,16,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,17,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,18,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,19,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,20,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,21,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,22,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,23,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,24,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,25,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,26,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,27,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,28,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,29,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,30,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,31,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,32,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,33,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,34,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,35,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,36,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,38,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,40,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,41,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,42,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,44,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,45,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,46,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,51,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,52,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,54,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,55,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,56,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,59,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,60,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,67,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,71,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,72,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,74,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,79,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,80,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,81,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,82,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,85,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,87,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,90,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,91,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,92,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,94,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,95,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,96,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,97,190.8623087,57197,,,False,45.0,6.986,B,16,,,2010-10-15,2.762
,1,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,2,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,3,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,4,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,5,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,6,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,7,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,8,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,9,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,10,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,11,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,12,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,13,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,14,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,16,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,17,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,18,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,19,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,20,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,21,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,22,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,23,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,24,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,25,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,26,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,27,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,28,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,29,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,30,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,31,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,32,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,33,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,34,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,35,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,36,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,38,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,40,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,41,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,42,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,44,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,45,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,46,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,51,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,52,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,54,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,55,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,56,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,59,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,60,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,67,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,71,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,72,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,74,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,79,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,80,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,81,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,82,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,85,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,87,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,90,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,91,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,92,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,94,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,95,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,96,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,97,190.9070184,57197,,,False,45.85,6.986,B,16,,,2010-10-22,2.762
,1,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,2,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,3,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,4,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,5,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,6,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,7,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,8,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,9,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,10,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,11,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,12,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,13,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,14,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,16,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,17,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,18,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,19,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,20,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,21,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,22,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,23,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,24,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,25,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,26,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,27,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,28,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,29,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,30,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,31,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,32,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,33,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,34,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,35,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,36,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,38,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,40,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,41,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,42,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,44,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,46,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,51,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,52,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,54,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,55,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,56,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,59,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,60,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,67,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,71,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,72,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,74,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,79,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,80,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,81,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,82,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,85,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,87,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,90,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,91,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,92,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,94,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,95,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,96,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,97,190.951728,57197,,,False,35.76,6.986,B,16,,,2010-10-29,2.748
,1,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,2,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,3,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,4,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,5,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,6,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,7,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,8,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,9,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,10,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,11,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,12,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,13,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,14,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,16,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,17,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,18,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,19,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,20,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,21,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,22,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,23,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,24,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,25,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,26,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,27,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,28,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,29,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,30,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,31,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,32,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,33,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,34,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,35,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,36,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,38,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,40,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,41,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,42,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,44,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,46,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,51,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,52,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,54,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,55,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,56,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,59,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,60,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,67,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,71,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,72,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,74,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,79,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,80,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,81,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,82,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,85,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,87,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,90,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,91,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,92,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,95,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,96,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,97,190.9964377,57197,,,False,39.94,6.986,B,16,,,2010-11-05,2.729
,1,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,2,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,3,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,4,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,5,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,6,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,7,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,8,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,9,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,10,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,11,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,12,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,13,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,14,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,16,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,17,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,18,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,19,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,20,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,21,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,22,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,23,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,24,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,25,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
