MarkDown1,MarkDown4,Type,IsHoliday,MarkDown2,Temperature,Dept,MarkDown5,Date,MarkDown3,Store,CPI,Unemployment,Size,Fuel_Price
,,B,False,,57.14,10,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,11,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,12,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,13,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,14,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,16,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,17,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,19,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,20,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,21,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,22,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,23,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,24,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,25,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,26,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,27,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,28,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,29,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,30,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,31,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,32,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,33,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,34,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,35,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,36,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,38,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,40,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,41,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,42,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,44,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,45,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,46,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,48,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,51,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,52,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,54,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,55,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,56,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,58,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,59,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,60,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,67,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,71,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,72,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,74,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,79,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,80,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,81,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,82,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,83,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,85,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,87,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,90,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,91,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,92,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,93,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,95,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,57.14,97,,2010-06-11,,17,126.1119032,6.635,93188,2.841
,,B,False,,54.94,1,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,2,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,3,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,4,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,5,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,6,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,7,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,8,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,9,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,10,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,11,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,12,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,13,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,14,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,16,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,17,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,19,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,20,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,21,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,22,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,23,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,24,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,25,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,26,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,27,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,28,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,29,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,30,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,31,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,32,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,33,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,34,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,35,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,36,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,38,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,40,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,41,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,42,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,44,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,45,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,46,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,48,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,49,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,51,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,52,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,54,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,55,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,56,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,58,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,59,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,60,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,67,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,71,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,72,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,74,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,79,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,80,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,81,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,82,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,83,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,85,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,87,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,90,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,91,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,92,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,93,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,95,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,54.94,97,,2010-06-18,,17,126.114,6.635,93188,2.819
,,B,False,,62.64,1,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,2,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,3,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,4,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,5,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,6,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,7,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,8,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,9,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,10,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,11,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,12,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,13,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,14,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,16,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,17,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,19,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,20,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,21,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,22,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,23,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,24,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,25,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,26,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,27,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,28,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,29,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,30,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,31,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,32,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,33,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,34,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,35,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,36,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,38,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,40,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,41,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,42,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,44,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,45,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,46,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,48,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,49,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,51,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,52,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,54,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,55,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,56,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,58,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,59,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,60,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,67,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,71,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,72,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,74,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,79,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,80,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,81,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,82,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,83,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,85,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,87,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,90,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,91,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,92,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,93,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,94,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,95,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,97,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,62.64,98,,2010-06-25,,17,126.1266,6.635,93188,2.82
,,B,False,,68.98,1,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,2,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,3,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,4,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,5,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,6,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,7,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,8,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,9,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,10,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,11,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,12,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,13,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,14,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,16,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,17,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,19,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,20,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,21,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,22,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,23,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,24,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,25,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,26,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,27,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,28,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,29,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,30,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,31,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,32,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,33,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,34,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,35,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,36,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,38,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,40,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,42,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,44,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,45,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,46,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,48,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,51,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,52,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,54,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,55,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,56,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,58,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,59,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,60,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,67,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,71,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,72,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,74,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,79,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,80,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,81,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,82,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,83,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,85,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,87,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,90,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,91,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,92,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,93,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,95,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,97,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,68.98,98,,2010-07-02,,17,126.1392,6.697,93188,2.814
,,B,False,,62.41,1,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,2,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,3,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,4,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,5,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,6,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,7,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,8,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,9,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,10,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,11,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,12,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,13,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,14,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,16,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,17,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,19,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,20,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,21,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,22,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,23,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,24,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,25,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,26,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,27,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,28,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,29,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,30,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,31,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,32,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,33,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,34,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,35,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,36,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,38,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,40,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,42,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,44,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,45,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,46,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,48,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,49,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,51,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,52,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,54,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,55,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,56,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,58,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,59,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,60,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,67,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,71,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,72,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,74,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,79,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,80,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,81,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,82,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,83,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,85,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,87,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,90,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,91,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,92,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,93,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,95,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,97,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,62.41,98,,2010-07-09,,17,126.1518,6.697,93188,2.802
,,B,False,,65.66,1,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,2,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,3,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,4,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,5,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,6,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,7,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,8,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,9,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,10,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,11,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,12,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,13,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,14,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,16,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,17,,2010-07-16,,17,126.1498065,6.697,93188,2.791
