MarkDown4,Temperature,MarkDown2,Store,Dept,Unemployment,MarkDown5,CPI,Size,IsHoliday,Fuel_Price,MarkDown3,Type,MarkDown1,Date
,89.18,,5,87,6.529,,216.2950176,34875,False,3.523,,B,,2011-08-26
,89.18,,5,90,6.529,,216.2950176,34875,False,3.523,,B,,2011-08-26
,89.18,,5,91,6.529,,216.2950176,34875,False,3.523,,B,,2011-08-26
,89.18,,5,92,6.529,,216.2950176,34875,False,3.523,,B,,2011-08-26
,89.18,,5,95,6.529,,216.2950176,34875,False,3.523,,B,,2011-08-26
,89.18,,5,96,6.529,,216.2950176,34875,False,3.523,,B,,2011-08-26
,89.18,,5,97,6.529,,216.2950176,34875,False,3.523,,B,,2011-08-26
,90.38,,5,1,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,2,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,3,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,4,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,5,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,6,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,7,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,8,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,9,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,10,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,11,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,12,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,13,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,14,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,16,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,17,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,18,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,20,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,21,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,22,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,23,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,24,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,25,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,26,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,27,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,28,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,29,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,30,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,31,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,32,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,33,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,34,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,35,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,36,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,38,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,40,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,41,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,42,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,44,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,46,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,52,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,55,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,56,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,58,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,59,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,60,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,67,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,71,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,72,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,74,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,79,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,81,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,82,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,85,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,87,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,90,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,91,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,92,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,95,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,96,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,90.38,,5,97,6.529,,216.3588498,34875,False,3.533,,B,,2011-09-02
,79.04,,5,1,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,2,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,3,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,4,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,5,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,6,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,7,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,8,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,9,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,10,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,11,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,12,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,13,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,14,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,16,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,17,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,18,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,20,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,21,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,22,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,23,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,24,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,25,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,26,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,27,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,28,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,29,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,30,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,31,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,32,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,33,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,34,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,35,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,36,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,38,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,40,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,41,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,42,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,44,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,45,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,46,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,52,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,54,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,55,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,56,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,59,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,60,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,67,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,71,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,72,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,74,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,79,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,81,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,82,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,85,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,87,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,90,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,91,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,92,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,95,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,96,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,79.04,,5,97,6.529,,216.4226819,34875,True,3.546,,B,,2011-09-09
,83.55,,5,1,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,2,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,3,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,4,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,5,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,6,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,7,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,8,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,9,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,10,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,11,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,12,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,13,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,14,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,16,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,17,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,18,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,20,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,21,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,22,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,23,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,24,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,25,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,26,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,27,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,28,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,29,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,30,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,31,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,32,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,33,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,34,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,35,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,36,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,38,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,40,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,41,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,42,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,44,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,46,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,52,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,54,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,55,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,56,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,58,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,60,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,67,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,71,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,72,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,74,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,79,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,81,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,82,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,85,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,87,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,90,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,91,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,92,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,95,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,96,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,83.55,,5,97,6.529,,216.6033083,34875,False,3.526,,B,,2011-09-16
,78.01,,5,1,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,2,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,3,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,4,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,5,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,6,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,7,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,8,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,9,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,10,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,11,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,12,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,13,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,14,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,16,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,17,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,18,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,20,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,21,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,22,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,23,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,24,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,25,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,26,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,27,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,28,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,29,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,30,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,31,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,32,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,33,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,34,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,35,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,36,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,38,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,40,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,41,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,42,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,44,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,45,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,46,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,52,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,54,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,55,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,56,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,58,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,59,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,60,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,67,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,71,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,72,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,74,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,79,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,81,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,82,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,85,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,87,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,90,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,91,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,92,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,94,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,95,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,96,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,78.01,,5,97,6.529,,216.9396605,34875,False,3.467,,B,,2011-09-23
,81.16,,5,1,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,2,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,3,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,4,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,5,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,6,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,7,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,8,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,9,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,10,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,11,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,12,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,13,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,14,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,16,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,17,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,18,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,20,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,21,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,22,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,23,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,24,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,25,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,26,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,27,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,28,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,29,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,30,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,31,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,32,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,33,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,34,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,35,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,36,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,38,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,40,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,41,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,42,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,44,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,45,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,46,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,49,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,52,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,55,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,56,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,58,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,60,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,67,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,71,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,72,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,74,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,79,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,81,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,82,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,85,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,87,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,90,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,91,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,92,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,94,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,95,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,96,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,81.16,,5,97,6.529,,217.2760127,34875,False,3.355,,B,,2011-09-30
,71.64,,5,1,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,2,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,3,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,4,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,5,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,6,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,7,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,8,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,9,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,10,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,11,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,12,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,13,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,14,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,16,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,17,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,18,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,20,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,21,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,22,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,23,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
